company,company_website,company_domain,contact_url,contact_type,email,email_domain,is_generic,dropped_third_party_email,evidence_clean,source,score
SK Gaming,http://www.sk-gaming.com,sk-gaming.com,https://www.sk-gaming.com/teams/sk-brawl-stars,contact,,,False,False,contact page discovered (no email found),company_site,3
SK Gaming,http://www.sk-gaming.com,sk-gaming.com,https://www.sk-gaming.com/teams/sk-clash-royale,contact,,,False,False,contact page discovered (no email found),company_site,3
SK Gaming,http://www.sk-gaming.com,sk-gaming.com,https://www.sk-gaming.com/news/new-valorant-team,contact,,,False,False,contact page discovered (no email found),company_site,3
Socialnet GmbH,https://www.socialnet.de,socialnet.de,https://www.socialnet.de/impressum.html,press,,,False,False,contact page discovered (no email found),company_site,4
Socialnet GmbH,https://www.socialnet.de,socialnet.de,https://www.socialnet.de/social-media.html,press,,,False,False,contact page discovered (no email found),company_site,4
Socialnet GmbH,https://www.socialnet.de,socialnet.de,https://www.socialnet.de/kontakt.html,contact,,,False,False,contact page discovered (no email found),company_site,3
Souleiado,https://www.souleiado.com,souleiado.com,https://www.souleiado.com/fr/maison/voir-tout,contact,,,False,False,contact page discovered (no email found),company_site,3
Souleiado,https://www.souleiado.com,souleiado.com,https://www.souleiado.com/fr/soldes/accessoires,contact,,,False,False,contact page discovered (no email found),company_site,3
Souleiado,https://www.souleiado.com,souleiado.com,https://www.souleiado.com/fr/femme/accessoires-femme,contact,,,False,False,contact page discovered (no email found),company_site,3
Souleiado,https://www.souleiado.com,souleiado.com,https://www.souleiado.com/fr/homme/accessoires-homme,contact,,,False,False,contact page discovered (no email found),company_site,3
Souleiado,https://www.souleiado.com,souleiado.com,https://www.souleiado.com/fr/soldes/femme/accessoires,contact,,,False,False,contact page discovered (no email found),company_site,3
Souleiado,https://www.souleiado.com,souleiado.com,https://www.souleiado.com/fr/soldes/homme/accessoires,contact,,,False,False,contact page discovered (no email found),company_site,3
SpaceHey,https://spacehey.com/,spacehey.com,https://spacehey.com/about,press,press@spacehey.com,spacehey.com,True,False,"ave any press inquiries, please contact press@spacehey.com Fo",company_site,15
SpaceHey,https://spacehey.com/,spacehey.com,https://spacehey.com/,support,support@spacehey.com,spacehey.com,True,False,"go"":""https:\/\/spacehey.com\/img\/logo_square.png"",""email"":""support@spacehey.com"",""sameAs"":[""https:\/\/twitter.com\/spacehey"",""https:\/\/www",company_site,13
SpaceHey,https://spacehey.com/,spacehey.com,https://spacehey.com/,other,info@tibush.com,tibush.com,True,False,"m"",""logo"":""https:\/\/tibush.com\/images\/logo.png"",""email"":""info@tibush.com""}},{""@context"":""https:\/\/schema.org"",""@type"":""WebSite"",""ur",company_site,13
SpaceHey,https://spacehey.com/,spacehey.com,https://spacehey.com/help,support,support@spacehey.com,spacehey.com,True,False,e a different question? Send us an email and we'll try our best t,company_site,13
SpaceHey,https://spacehey.com/,spacehey.com,https://spacehey.com/about,support,support@spacehey.com,spacehey.com,True,False,"enter. If you need further help, please send us an email to support@spacehey.com""}}]}] <body data-base=""https://spacehey.c",company_site,13
SpaceHey,https://spacehey.com/,spacehey.com,https://spacehey.com/support,support,support@spacehey.com,spacehey.com,True,False,"hey.com/imprint"">Imprint Contact <a href=""h",company_site,13
Spar- und Kreditbank des Bundes Freier evangelischer Gemeinden,https://www.skbwitten.de/,skbwitten.de,https://www.skbwitten.de/impressum.html,press,info@skbwitten.de,skbwitten.de,True,False,")2302 93030-0 Fax: +49 (0)2302 93030-34 E-Mail: info@skbwitten.de <div class=""render-containerClasses-containe",company_site,15
Spar- und Kreditbank des Bundes Freier evangelischer Gemeinden,https://www.skbwitten.de/,skbwitten.de,https://www.skbwitten.de/firmenkunden.html,sales_partnership,,,False,False,contact page discovered (no email found),company_site,4
Spar- und Kreditbank des Bundes Freier evangelischer Gemeinden,https://www.skbwitten.de/,skbwitten.de,https://www.skbwitten.de/firmenkunden/zahlungsverkehr/uebersicht.html,sales_partnership,,,False,False,contact page discovered (no email found),company_site,3
Spar- und Kreditbank des Bundes Freier evangelischer Gemeinden,https://www.skbwitten.de/,skbwitten.de,https://www.skbwitten.de/firmenkunden/vermoegen-eigenkapital/uebersicht.html,sales_partnership,,,False,False,contact page discovered (no email found),company_site,3
Spar- und Kreditbank des Bundes Freier evangelischer Gemeinden,https://www.skbwitten.de/,skbwitten.de,https://www.skbwitten.de/firmenkunden/vermoegen-eigenkapital/produkte/firmentagesgeld.html,sales_partnership,,,False,False,contact page discovered (no email found),company_site,3
Spar- und Kreditbank des Bundes Freier evangelischer Gemeinden,https://www.skbwitten.de/,skbwitten.de,https://www.skbwitten.de/firmenkunden/vermoegen-eigenkapital/produkte/firmenkunden-fonds.html,sales_partnership,,,False,False,contact page discovered (no email found),company_site,3
Stabila,http://www.stabila.de/,stabila.de,http://www.stabila.de/de/unternehmen.html,sales_partnership,,,False,False,contact page discovered (no email found),company_site,4
Stabila,http://www.stabila.de/,stabila.de,http://www.stabila.de/de/unternehmen/geschichte.html,sales_partnership,,,False,False,contact page discovered (no email found),company_site,4
Stabila,http://www.stabila.de/,stabila.de,http://www.stabila.de/de/kontakt.html,contact,,,False,False,contact page discovered (no email found),company_site,3
Stabila,http://www.stabila.de/,stabila.de,http://www.stabila.de/de/service/pressemeldungen.html,press,,,False,False,contact page discovered (no email found),company_site,3
Stabila,http://www.stabila.de/,stabila.de,http://www.stabila.de/de/unternehmen/social-media.html,press,,,False,False,contact page discovered (no email found),company_site,3
Stabila,http://www.stabila.de/,stabila.de,http://www.stabila.de/de/unternehmen/karriere.html,careers,,,False,False,contact page discovered (no email found),company_site,2
Stiebel Eltron,http://www.stiebel-eltron.de/,stiebel-eltron.de,http://www.stiebel-eltron.de/de/info/impressum.html,press,,,False,False,contact page discovered (no email found),company_site,4
Stiebel Eltron,http://www.stiebel-eltron.de/,stiebel-eltron.de,http://www.stiebel-eltron.de/de/home/unternehmen/brandbox.html,sales_partnership,,,False,False,contact page discovered (no email found),company_site,3
Stiebel Eltron,http://www.stiebel-eltron.de/,stiebel-eltron.de,http://www.stiebel-eltron.de/de/home/unternehmen/compliance.html,sales_partnership,,,False,False,contact page discovered (no email found),company_site,3
Stiebel Eltron,http://www.stiebel-eltron.de/,stiebel-eltron.de,http://www.stiebel-eltron.de/de/home/unternehmen/karriere.html,careers,,,False,False,contact page discovered (no email found),company_site,1
Stiftung Journalistenakademie Dr. Hooffacker,http://www.journalistenakademie.de/,journalistenakademie.de,https://www.journalistenakademie.de/kontaktanfahrt/,contact,info@journalistenakademie.de,journalistenakademie.de,True,False,Hooffacker GmbH & Co. KG E-Mail: info (at) journa,company_site,14
Stiftung Journalistenakademie Dr. Hooffacker,http://www.journalistenakademie.de/,journalistenakademie.de,https://www.journalistenakademie.de/presse-2/,press,,,False,False,contact page discovered (no email found),company_site,4
Stiftung Journalistenakademie Dr. Hooffacker,http://www.journalistenakademie.de/,journalistenakademie.de,https://www.journalistenakademie.de/social-media/,press,,,False,False,contact page discovered (no email found),company_site,4
Stiftung Journalistenakademie Dr. Hooffacker,http://www.journalistenakademie.de/,journalistenakademie.de,https://www.journalistenakademie.de/blog/tag/pressearbeit/,press,,,False,False,contact page discovered (no email found),company_site,4
Stiftung Journalistenakademie Dr. Hooffacker,http://www.journalistenakademie.de/,journalistenakademie.de,https://www.journalistenakademie.de/blog/tag/social-media/,press,,,False,False,contact page discovered (no email found),company_site,4
Stiftung Journalistenakademie Dr. Hooffacker,http://www.journalistenakademie.de/,journalistenakademie.de,https://www.journalistenakademie.de/blog/tag/pressemitteilung/,press,,,False,False,contact page discovered (no email found),company_site,4
Stoic Money,https://www.stoicmoneycoach.com/,stoicmoneycoach.com,https://www.stoicmoneycoach.com/about-team,contact,,,False,False,contact page discovered (no email found),company_site,3
Stoic Money,https://www.stoicmoneycoach.com/,stoicmoneycoach.com,https://www.stoicmoneycoach.com/about-vittorio,contact,,,False,False,contact page discovered (no email found),company_site,3
Studiwork,https://www.studiwork.com,studiwork.com,https://www.studiwork.com/impressum/,press,hello@studiwork.com,studiwork.com,True,False,"ype"":""customer service"",""contactOption"":""TollFree"",""email"":""hello@studiwork.com"",""availableLanguage"":[""de"",""en""]},""founder"":[{""@type"":""Pers",company_site,15
Studiwork,https://www.studiwork.com,studiwork.com,https://www.studiwork.com,contact,hello@studiwork.com,studiwork.com,True,False,"ype"":""customer service"",""contactOption"":""TollFree"",""email"":""hello@studiwork.com"",""availableLanguage"":[""de"",""en""]},""founder"":[{""@type"":""Pers",company_site,14
Studiwork,https://www.studiwork.com,studiwork.com,https://www.studiwork.com/hilfe-support/,support,hello@studiwork.com,studiwork.com,True,False,"ype"":""customer service"",""contactOption"":""TollFree"",""email"":""hello@studiwork.com"",""availableLanguage"":[""de"",""en""]},""founder"":[{""@type"":""Pers",company_site,13
Studiwork,https://www.studiwork.com,studiwork.com,https://www.studiwork.com/wp-content/uploads/2020/06/cropped-studiwork_logo_circle_shadow_full_800x800-32x32.png,contact,,,False,False,contact page discovered (no email found),company_site,2
Studiwork,https://www.studiwork.com,studiwork.com,https://www.studiwork.com/wp-content/uploads/2020/06/cropped-studiwork_logo_circle_shadow_full_800x800-192x192.png,contact,,,False,False,contact page discovered (no email found),company_site,2
Studiwork,https://www.studiwork.com,studiwork.com,https://www.studiwork.com/wp-content/uploads/2020/06/cropped-studiwork_logo_circle_shadow_full_800x800-180x180.png,contact,,,False,False,contact page discovered (no email found),company_site,2
SUSE,https://www.suse.com/,suse.com,https://www.suse.com/contact/,sales_partnership,sales-inquiries-apac@suse.com,suse.com,True,False,", ""contactType"": ""Sales"", ""email"": ""sales-inquiries-apac@suse.com"", ""name"": ""Suse - Shenyang"", ""areaS",company_site,15
SUSE,https://www.suse.com/,suse.com,https://www.suse.com/contact/,sales_partnership,Sales-Inquiries-LATAM@suse.com,suse.com,True,False,", ""contactType"": ""Sales"", ""email"": ""Sales-Inquiries-LATAM@suse.com"", ""name"": ""Suse - Buenos Aires"", ""a",company_site,15
SUSE,https://www.suse.com/,suse.com,https://www.suse.com/contact/,sales_partnership,contact-uki@suse.com,suse.com,True,False,", ""contactType"": ""Sales"", ""email"": ""contact-uki@suse.com"", ""name"": ""Suse - STAINES-UPON-THAMES"",",company_site,15
SUSE,https://www.suse.com/,suse.com,https://www.suse.com/contact/,sales_partnership,contact-mena@suse.com,suse.com,True,False,", ""contactType"": ""Sales"", ""email"": ""contact-mena@suse.com"", ""name"": ""Suse - Dubai"", ""areaServ",company_site,15
SUSE,https://www.suse.com/,suse.com,https://www.suse.com/contact/,sales_partnership,sales-inquiries-emea@suse.com,suse.com,True,False,", ""contactType"": ""Sales"", ""email"": ""sales-inquiries-emea@suse.com"", ""name"": ""Suse - Moscow"", ""areaSer",company_site,15
SUSE,https://www.suse.com/,suse.com,https://www.suse.com/contact/,sales_partnership,Sales-Inquiries-NA@suse.com,suse.com,True,False,", ""contactType"": ""Sales"", ""email"": ""Sales-Inquiries-NA@suse.com"", ""name"": ""Suse - Pleasant Grove"",",company_site,15
SUSE,https://www.suse.com/,suse.com,https://www.suse.com/contact/,sales_partnership,kontakt-at@suse.com,suse.com,False,False,", ""contactType"": ""Sales"", ""email"": ""kontakt-at@suse.com"", ""name"": ""Suse - Austria"", ""areaSe",company_site,13
SUSE,https://www.suse.com/,suse.com,https://www.suse.com/contact/,sales_partnership,kontakt-ch@suse.com,suse.com,False,False,", ""contactType"": ""Sales"", ""email"": ""kontakt-ch@suse.com"", ""name"": ""Suse - Opfikon"", ""areaSe",company_site,13
SUSE,https://www.suse.com/,suse.com,https://www.suse.com/contact/,sales_partnership,kontakt-de@suse.com,suse.com,False,False,", ""contactType"": ""Sales"", ""email"": ""kontakt-de@suse.com"", ""name"": ""Suse - Duesseldorf"", ""ar",company_site,13
SUSE,https://www.suse.com/,suse.com,https://www.suse.com/contact/,sales_partnership,sale-inquiries-emea@suse.com,suse.com,False,False,"""contactType"": ""Sales"", ""email"": "" sale-inquiries-emea@suse.com"", ""name"": ""Suse - Johannesburg 2021"",",company_site,13
SUSE,https://www.suse.com/,suse.com,https://www.suse.com/contact/,sales_partnership,infolinia@suse.com,suse.com,False,False,", ""contactType"": ""Sales"", ""email"": ""infolinia@suse.com"", ""name"": ""Suse - SUSE Polska Sp. z o.o."",",company_site,13
SUSE,https://www.suse.com/,suse.com,https://www.suse.com/contact/,sales_partnership,czech-sales@suse.com,suse.com,False,False,", ""contactType"": ""Sales"", ""email"": ""czech-sales@suse.com"", ""name"": ""Suse - Prague"", ""areaSer",company_site,13
SUSE,https://www.suse.com/,suse.com,https://www.suse.com/contact/,contact,info-apac@attachmate.com,attachmate.com,True,False,"000 Toll free: 1800-500-164 info-apac@attachmate.com <ul class=""officeite",company_site,13
SUSE,https://www.suse.com/,suse.com,https://www.suse.com/company/legal/,legal,privacy@suse.com,suse.com,False,False,Phone: +49 (0) 911 74053 0 E-mail: privacy@suse.com <p,company_site,11
SUSE,https://www.suse.com/,suse.com,https://www.suse.com/leadership/,contact,,,False,False,contact page discovered (no email found),company_site,3
SUSE,https://www.suse.com/,suse.com,https://www.suse.com/company/about/,contact,,,False,False,contact page discovered (no email found),company_site,3
SUSE,https://www.suse.com/,suse.com,https://www.suse.com/support/handbook/,support,,,False,False,contact page discovered (no email found),company_site,2
SUSE,https://www.suse.com/,suse.com,https://www.suse.com/support/security/,support,,,False,False,contact page discovered (no email found),company_site,2
Symrise,http://www.symrise.com/,symrise.com,http://www.symrise.com/investors/,investor_relations,ir@symrise.com,symrise.com,True,False,/div> Email us,company_site,16
Symrise,http://www.symrise.com/,symrise.com,http://www.symrise.com/investors/ir-contact/,investor_relations,info@symrise.com,symrise.com,True,False,r> Telephone: +49 (0) 5531/90-0 E-mail: info@symrise.com,company_site,16
Symrise,http://www.symrise.com/,symrise.com,http://www.symrise.com/investors/ir-contact/,investor_relations,ir@symrise.com,symrise.com,True,False,"ion"">Investor Relations Email us <br",company_site,16
Symrise,http://www.symrise.com/,symrise.com,http://www.symrise.com/contact/,press,jobs@symrise.com,symrise.com,True,False,"@diemedialen.de"">Food & Beverage Human Resources Inv",company_site,14
Symrise,http://www.symrise.com/,symrise.com,http://www.symrise.com/contact/,contact,info@symrise.com,symrise.com,True,False,"mite@symrise.com"">Consumer Fragrance Corporate Communications <option value=""cosmetic.i",company_site,13
Symrise,http://www.symrise.com/,symrise.com,http://www.symrise.com/contact/,careers,ir@symrise.com,symrise.com,True,False,"e=""jobs@symrise.com"">Human Resources Investors <option value=""contact@diana-petfood.com",company_site,13
Symrise,http://www.symrise.com/,symrise.com,http://www.symrise.com/contact/,contact,contact@diana-petfood.com,diana-petfood.com,True,False,"ion value=""ir@symrise.com"">Investors Pet Food Safety Da",company_site,13
Symrise,http://www.symrise.com/,symrise.com,http://www.symrise.com/,careers,jobs@symrise.com,symrise.com,True,False,,company_site,12
