company,company_website,contact_url,contact_type,email,is_generic,evidence,source
AXA,https://www.axa.com/,https://www.axa.com/en/about-us/axa-contacts,press,privacy@axa.com,True,"our consent at any time by contacting the following address privacy@axa.com, but only where the processing of your personal data is bas",company_site
ZAUBAR,https://zaubar.com,https://zaubar.com/en/press,press,,,contact page discovered (no email found),company_site
ZAUBAR,https://zaubar.com,https://zaubar.com/en/contact,contact,,,contact page discovered (no email found),company_site
ZAUBAR,https://zaubar.com,https://zaubar.com/en/careers,careers,,,contact page discovered (no email found),company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/,sales_partnership,marketing-partnerships@go-electra.com,True,"-neutral-10 hover:text-cyan-60"">Karriere</a><a href=""mailto:marketing-partnerships@go-electra.com"" class=""body-s-regular block py-2 text-neutral-10 hover:tex",company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/de/about/,sales_partnership,marketing-partnerships@go-electra.com,True,"-neutral-10 hover:text-cyan-60"">Karriere</a><a href=""mailto:marketing-partnerships@go-electra.com"" class=""body-s-regular block py-2 text-neutral-10 hover:tex",company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/de/legal/,sales_partnership,marketing-partnerships@go-electra.com,True,"-neutral-10 hover:text-cyan-60"">Karriere</a><a href=""mailto:marketing-partnerships@go-electra.com"" class=""body-s-regular block py-2 text-neutral-10 hover:tex",company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/de/contact/,press,pro-france@go-electra.com,True,ntaktieren Sie uns einfach unter </p><p>Electra Frankreich: pro-france@go-electra.com</p><p>Electra Belgien: pro-belgium@go-electra.com</p><p>Ele,company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/de/contact/,press,pro-belgium@go-electra.com,True,rankreich: pro-france@go-electra.com</p><p>Electra Belgien: pro-belgium@go-electra.com</p><p>Electra Italien: pro-italy@go-electra.com</p><p>Elect,company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/de/contact/,press,pro-italy@go-electra.com,True, Belgien: pro-belgium@go-electra.com</p><p>Electra Italien: pro-italy@go-electra.com</p><p>Electra Schweiz: pro-switzerland@go-electra.com</p><p,company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/de/contact/,press,pro-switzerland@go-electra.com,True,ra Italien: pro-italy@go-electra.com</p><p>Electra Schweiz: pro-switzerland@go-electra.com</p><p>Electra Ãsterreich: pro-austria@go-electra.com</p><p,company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/de/contact/,press,pro-austria@go-electra.com,True,: pro-switzerland@go-electra.com</p><p>Electra Ãsterreich: pro-austria@go-electra.com</p><p>Electra Spanien: pro-spain@go-electra.com</p><p><span,company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/de/contact/,press,pro-spain@go-electra.com,True,"terreich: pro-austria@go-electra.com</p><p>Electra Spanien: pro-spain@go-electra.com</p><p><span style=""color:rgb(15, 15, 15)"">Electra Deutschla",company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/de/contact/,press,pro-germany@go-electra.com,True,"n style=""color:rgb(15, 15, 15)"">Electra Deutschland: </span>pro-germany@go-electra.com</p><h2 id=""Professionelle-Transportunternehmen"">Professione",company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/de/contact/,contact,hello-france@go-electra.com,True,kontaktieren Sie uns bitte unter </p><p>Electra Frankreich: hello-france@go-electra.com</p><p>Electra Belgien: hello-belgium@go-electra.com</p><p>E,company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/de/contact/,contact,hello-belgium@go-electra.com,True,nkreich: hello-france@go-electra.com</p><p>Electra Belgien: hello-belgium@go-electra.com</p><p>Electra Italien: hello-italy@go-electra.com</p><p>Ele,company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/de/contact/,contact,hello-italy@go-electra.com,True,elgien: hello-belgium@go-electra.com</p><p>Electra Italien: hello-italy@go-electra.com</p><p>Electra Schweiz: hello-switzerland@go-electra.com</p>,company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/de/contact/,contact,hello-switzerland@go-electra.com,True, Italien: hello-italy@go-electra.com</p><p>Electra Schweiz: hello-switzerland@go-electra.com</p><p>Electra Ãsterreich: hello-austria@go-electra.com</p>,company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/de/contact/,contact,hello-austria@go-electra.com,True,hello-switzerland@go-electra.com</p><p>Electra Ãsterreich: hello-austria@go-electra.com</p><p>Electra Spanien: hello-spain@go-electra.com</p><p><sp,company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/de/contact/,contact,hello-spain@go-electra.com,True,"rreich: hello-austria@go-electra.com</p><p>Electra Spanien: hello-spain@go-electra.com</p><p><span style=""color:rgb(15, 15, 15)"">Electra Deutschla",company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/de/contact/,contact,hello-germany@go-electra.com,True,"gb(15, 15, 15)"">Electra Deutschland: </span><a href=""mailto:hello-germany@go-electra.com"">hello-germany@go-electra.com</a></p><p>FÃ¼r Marketingpartn",company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/de/contact/,sales_partnership,marketing-partnerships@go-electra.com,True,"-neutral-10 hover:text-cyan-60"">Karriere</a><a href=""mailto:marketing-partnerships@go-electra.com"" class=""body-s-regular block py-2 text-neutral-10 hover:tex",company_site
Electra,https://www.go-electra.com/,https://www.go-electra.com/de/newsroom/,press,marketing-partnerships@go-electra.com,True,"-neutral-10 hover:text-cyan-60"">Karriere</a><a href=""mailto:marketing-partnerships@go-electra.com"" class=""body-s-regular block py-2 text-neutral-10 hover:tex",company_site
Marc Cain,https://www.marc-cain.com/,https://www.marc-cain.com/kontakt/,contact,,,contact page discovered (no email found),company_site
Marc Cain,https://www.marc-cain.com/,https://www.marc-cain.com/Shop/Accessoires/,investor_relations,,,contact page discovered (no email found),company_site
Marc Cain,https://www.marc-cain.com/,https://www.marc-cain.com/Shop/Shirts-Tops/,investor_relations,,,contact page discovered (no email found),company_site
Marc Cain,https://www.marc-cain.com/,https://www.marc-cain.com/Sale/Accessoires/,investor_relations,,,contact page discovered (no email found),company_site
Marc Cain,https://www.marc-cain.com/,https://www.marc-cain.com/Sale/Shirts-Tops/,investor_relations,,,contact page discovered (no email found),company_site
Marc Cain,https://www.marc-cain.com/,https://www.marc-cain.com/About/Produktion/,press,,,contact page discovered (no email found),company_site
Endress+Hauser,https://www.fr.endress.com/fr,https://www.fr.endress.com/fr,other,info-gm.fr@endress.com,True,".endress.com/"",""name"":""Endress+Hauser France SASU"",""email"":""info-gm.fr@endress.com"",""telephone"":""+33 (0) 969 32 24 24"",""logo"":""https://www.fr.",company_site
Endress+Hauser,https://www.fr.endress.com/fr,https://www.fr.endress.com/fr,other,info.fr@endress.com,True," ehtw-break-word"" target=""_self"" tabindex=""0"" href=""mailto:info.fr@endress.com"" >info.fr@endress.com</a> ",company_site
Endress+Hauser,https://www.fr.endress.com/fr,https://www.fr.endress.com/fr/contact,contact,info-gm.fr@endress.com,True,".endress.com/"",""name"":""Endress+Hauser France SASU"",""email"":""info-gm.fr@endress.com"",""telephone"":""+33 (0) 969 32 24 24"",""logo"":""https://www.fr.",company_site
Endress+Hauser,https://www.fr.endress.com/fr,https://www.fr.endress.com/fr/contact,contact,info.fr@endress.com,True," data-cs-tracking-ps-name=""PS.ContactDetail"" href=""mailto:info.fr@endress.com"" class=""eh-link eh-link--03"" >info.fr@endress.com</a> ",company_site
Endress+Hauser,https://www.fr.endress.com/fr,https://www.fr.endress.com/fr/groupe-endress-hauser/centre-presse,press,info-gm.fr@endress.com,True,".endress.com/"",""name"":""Endress+Hauser France SASU"",""email"":""info-gm.fr@endress.com"",""telephone"":""+33 (0) 969 32 24 24"",""logo"":""https://www.fr.",company_site
Endress+Hauser,https://www.fr.endress.com/fr,https://www.fr.endress.com/fr/groupe-endress-hauser/centre-presse,press,info.fr@endress.com,True," ehtw-break-word"" target=""_self"" tabindex=""0"" href=""mailto:info.fr@endress.com"" >info.fr@endress.com</a> ",company_site
Endress+Hauser,https://www.fr.endress.com/fr,https://www.fr.endress.com/fr/apercude-l-assistance/contact-support,support,info-gm.fr@endress.com,True,".endress.com/"",""name"":""Endress+Hauser France SASU"",""email"":""info-gm.fr@endress.com"",""telephone"":""+33 (0) 969 32 24 24"",""logo"":""https://www.fr.",company_site
Endress+Hauser,https://www.fr.endress.com/fr,https://www.fr.endress.com/fr/apercude-l-assistance/contact-support,support,info.fr@endress.com,True," ehtw-break-word"" target=""_self"" tabindex=""0"" href=""mailto:info.fr@endress.com"" >info.fr@endress.com</a> ",company_site
Endress+Hauser,https://www.fr.endress.com/fr,https://www.fr.endress.com/fr/groupe-endress-hauser/centre-presse/en-bref,press,info-gm.fr@endress.com,True,".endress.com/"",""name"":""Endress+Hauser France SASU"",""email"":""info-gm.fr@endress.com"",""telephone"":""+33 (0) 969 32 24 24"",""logo"":""https://www.fr.",company_site
Endress+Hauser,https://www.fr.endress.com/fr,https://www.fr.endress.com/fr/groupe-endress-hauser/centre-presse/en-bref,press,info.fr@endress.com,True," ehtw-break-word"" target=""_self"" tabindex=""0"" href=""mailto:info.fr@endress.com"" >info.fr@endress.com</a> ",company_site
Endress+Hauser,https://www.fr.endress.com/fr,https://www.fr.endress.com/fr/groupe-endress-hauser/centre-presse/actualites,press,info-gm.fr@endress.com,True,".endress.com/"",""name"":""Endress+Hauser France SASU"",""email"":""info-gm.fr@endress.com"",""telephone"":""+33 (0) 969 32 24 24"",""logo"":""https://www.fr.",company_site
Endress+Hauser,https://www.fr.endress.com/fr,https://www.fr.endress.com/fr/groupe-endress-hauser/centre-presse/actualites,press,info.fr@endress.com,True," ehtw-break-word"" target=""_self"" tabindex=""0"" href=""mailto:info.fr@endress.com"" >info.fr@endress.com</a> ",company_site
Endress+Hauser,https://www.fr.endress.com/fr,https://www.fr.endress.com/fr/groupe-endress-hauser/centre-presse/actualites?s.category=search-news-press-release,press,info-gm.fr@endress.com,True,".endress.com/"",""name"":""Endress+Hauser France SASU"",""email"":""info-gm.fr@endress.com"",""telephone"":""+33 (0) 969 32 24 24"",""logo"":""https://www.fr.",company_site
Endress+Hauser,https://www.fr.endress.com/fr,https://www.fr.endress.com/fr/groupe-endress-hauser/centre-presse/actualites?s.category=search-news-press-release,press,info.fr@endress.com,True," ehtw-break-word"" target=""_self"" tabindex=""0"" href=""mailto:info.fr@endress.com"" >info.fr@endress.com</a> ",company_site
Breuninger,https://www.breuninger.com/,https://www.breuninger.com/de/marken/birkenstock/,investor_relations,,,contact page discovered (no email found),company_site
Breuninger,https://www.breuninger.com/,https://www.breuninger.com/de/herren/bekleidung/sweat-sweatshirts/,investor_relations,,,contact page discovered (no email found),company_site
Züblin,https://www.zueblin.de/,https://www.zueblin.de/,other,info@zueblin.de,True," Tel. +49 711 7883-0<br /> <a href=""mailto:info@zueblin.de"" style=""color: #e3e3e3;"">info@zueblin.de</a> </div> <",company_site
Hannover Rück SE,http://www.hannover-re.com/,http://www.hannover-re.com/en/group/about-hannover-re/locations-worldwide/,other,,,contact page discovered (no email found),company_site
MTU Aero Engines,https://www.mtu.de,https://www.mtu.de,other,info@bgm-gmbh.de,True,rof.-Messerschmitt-Str. 1 85579 Neubiberg info@bgm-gmbh.de typo3.bgm-gmbh.de This website is powered by TYP,company_site
MTU Aero Engines,https://www.mtu.de,https://www.mtu.de,other,info@mtu.de,True,"-89-1489-0"", ""faxNumber"": ""+49-89-1489-5500"", ""email"": ""info@mtu.de"", ""contactPoint"": [ { ""@type"": ""ContactPoint"", ",company_site
MTU Aero Engines,https://www.mtu.de,https://www.mtu.de/contact/,contact,info@bgm-gmbh.de,True,rof.-Messerschmitt-Str. 1 85579 Neubiberg info@bgm-gmbh.de typo3.bgm-gmbh.de This website is powered by TYP,company_site
MTU Aero Engines,https://www.mtu.de,https://www.mtu.de/about-us/,other,info@bgm-gmbh.de,True,rof.-Messerschmitt-Str. 1 85579 Neubiberg info@bgm-gmbh.de typo3.bgm-gmbh.de This website is powered by TYP,company_site
MTU Aero Engines,https://www.mtu.de,https://www.mtu.de/investors/,investor_relations,info@bgm-gmbh.de,True,rof.-Messerschmitt-Str. 1 85579 Neubiberg info@bgm-gmbh.de typo3.bgm-gmbh.de This website is powered by TYP,company_site
MTU Aero Engines,https://www.mtu.de,https://www.mtu.de/about-us/history/,other,info@bgm-gmbh.de,True,rof.-Messerschmitt-Str. 1 85579 Neubiberg info@bgm-gmbh.de typo3.bgm-gmbh.de This website is powered by TYP,company_site
MTU Aero Engines,https://www.mtu.de,https://www.mtu.de/about-us/our-stance/,other,info@bgm-gmbh.de,True,rof.-Messerschmitt-Str. 1 85579 Neubiberg info@bgm-gmbh.de typo3.bgm-gmbh.de This website is powered by TYP,company_site
MTU Aero Engines,https://www.mtu.de,https://www.mtu.de/about-us/mtu-museum/,other,info@bgm-gmbh.de,True,rof.-Messerschmitt-Str. 1 85579 Neubiberg info@bgm-gmbh.de typo3.bgm-gmbh.de This website is powered by TYP,company_site
Galerie Klein,https://www.galerie-klein.de/,https://www.galerie-klein.de/impressum.html,press,,,contact page discovered (no email found),company_site
Galerie Klein,https://www.galerie-klein.de/,https://www.galerie-klein.de/media/plg_system_jcepro/site/css/content.min.css?86aa0286b6232c4a5b58f892ce080277,press,,,contact page discovered (no email found),company_site
Galerie Klein,https://www.galerie-klein.de/,https://www.galerie-klein.de/media/vendor/joomla-custom-elements/css/joomla-alert.min.css?0.4.1,press,,,contact page discovered (no email found),company_site
Bruno Fioretti Marquez,https://bfm.berlin/,https://bfm.berlin/about/,other,,,contact page discovered (no email found),company_site
Bruno Fioretti Marquez,https://bfm.berlin/,https://bfm.berlin/city-forum-euskirchen-2024/,investor_relations,,,contact page discovered (no email found),company_site
Bruno Fioretti Marquez,https://bfm.berlin/,https://bfm.berlin/kohlenbunkerensemble-gelsenkirchen-2022/,investor_relations,,,contact page discovered (no email found),company_site
Bruno Fioretti Marquez,https://bfm.berlin/,https://bfm.berlin/visitor-center-tempelhof-airport-berlin-2016/,investor_relations,,,contact page discovered (no email found),company_site
Blaze Type,https://blazetype.eu,https://blazetype.eu/legals,legal,hello@blazetype.eu,True,"#x61;&#x7a;&#101;&#116;&#121;&#x70;&#101;&#46;&#101;&#117;"">hello@blazetype.eu</a></dd> </dl> ",company_site
Blaze Type,https://blazetype.eu,https://blazetype.eu/contact,contact,hello@blazetype.eu,True,"#x61;&#x7a;&#101;&#116;&#121;&#x70;&#x65;&#46;&#101;&#x75;"">hello@blazetype.eu</a></p> <p>Anything post mail related can be sent to:</p> <",company_site
Blaze Type,https://blazetype.eu,https://blazetype.eu/typefaces/swirl,investor_relations,,,contact page discovered (no email found),company_site
Blaze Type,https://blazetype.eu,https://blazetype.eu/typefaces/sapfir,investor_relations,,,contact page discovered (no email found),company_site
